CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-08-14 19:30:00,3.0,7002.0,0.0,56.0,438412000.0,439740000.0,34.0,53.0,44.166666666666664,245264466.80820405,243114096.29152486,279055.05368819967,276393.0254729584
2018-08-14 19:45:00,3.0,6992.0,1.0,58.0,440936000.0,437220000.0,34.0,53.0,44.166666666666664,264304384.5447087,262250530.79771584,295708.10861479316,293297.49922905327
2018-08-14 20:00:00,9.0,6949.0,4.0,56.0,438412000.0,439748000.0,34.0,53.0,44.166666666666664,288890350.4720946,286762421.28668267,318177.2496127401,315441.2276564294
2018-08-14 20:15:00,3.0,6908.0,2.0,52.0,438496000.0,439664000.0,34.0,53.0,44.166666666666664,282601525.27140194,280289099.295994,317980.389863707,315183.7331565923
2018-08-14 20:30:00,4.0,6873.0,1.0,49.0,438448000.0,439708000.0,34.0,53.0,44.166666666666664,299158944.11590636,297360954.37879866,329730.84726839804,327451.692726924
2018-08-14 20:45:00,3.0,6814.0,4.0,49.0,438404000.0,439748000.0,34.0,53.0,44.166666666666664,290795970.8091258,289540063.6238779,319356.88041993615,317475.33190306765
2018-08-14 21:00:00,6.0,6782.0,0.0,50.0,438460000.0,439696000.0,34.0,53.0,44.166666666666664,265102335.73488152,263350288.3074079,299359.60300814133,297061.0258220308
2018-08-14 21:15:00,1.0,6751.0,0.0,50.0,438536000.0,439620000.0,34.0,53.0,44.0,270074845.2811614,267210699.99725488,303460.3954065535,300421.00607208407
2018-08-14 21:30:00,7.0,6691.0,3.0,50.0,440924000.0,437212000.0,34.0,53.0,44.166666666666664,325385960.13173294,322237272.3868547,352509.3280441654,349146.01469776203
2018-08-14 21:45:00,3.0,6669.0,3.0,52.0,438644000.0,439504000.0,34.0,53.0,44.0,290352313.71812105,287196018.21546435,327157.20031678956,324062.87768238195
2018-08-14 22:00:00,3.0,6620.0,0.0,51.0,438668000.0,439472000.0,34.0,53.0,44.166666666666664,304531605.50884145,300861276.49434376,344636.8223672765,341022.5999924755
2018-08-14 22:15:00,3.0,6526.0,0.0,49.0,438656000.0,439496000.0,34.0,53.0,44.166666666666664,302915660.2341863,300174032.63417923,347273.6389946676,344016.47809027124
2018-08-14 22:30:00,2.0,6442.0,0.0,52.0,438700000.0,439436000.0,34.0,52.0,43.833333333333336,306083718.0852046,303872089.36257815,341771.75880188146,339016.71745695977
2018-08-14 22:45:00,5.0,6345.0,1.0,49.0,438664000.0,439492000.0,34.0,53.0,44.0,287282465.5904599,285236568.300864,324187.5533848913,321580.0732329361
2018-08-14 23:00:00,2.0,6253.0,2.0,48.0,438744000.0,439420000.0,34.0,52.0,43.833333333333336,289012997.09154785,286956064.80033433,333290.91648328904,330655.95042805444
2018-08-14 23:15:00,0.0,6173.0,0.0,48.0,438768000.0,439384000.0,34.0,53.0,44.0,288009808.5597284,286340805.4487677,324140.91604749474,321740.4833389192
2018-08-14 23:30:00,2.0,6126.0,2.0,51.0,438800000.0,439364000.0,34.0,52.0,43.666666666666664,258545991.14460108,256817866.3503176,297349.8622747781,295030.62754150364
2018-08-14 23:45:00,0.0,6049.0,2.0,47.0,438752000.0,439404000.0,34.0,52.0,43.833333333333336,240044986.81652796,238515153.87318444,267599.49335868994,265470.36072410794
2018-08-15 00:00:00,1.0,6024.0,2.0,49.0,438812000.0,439340000.0,34.0,54.0,44.666666666666664,227107728.87191594,225540557.4096731,251678.9270377286,249612.7322298147
2018-08-15 00:15:00,3.0,5963.0,2.0,48.0,439048000.0,439116000.0,38.0,54.0,45.333333333333336,201827582.5364711,200443402.61299193,227212.22685079827,225191.12507877778
2018-08-15 00:30:00,6.0,5948.0,1.0,44.0,439104000.0,439060000.0,38.0,55.0,45.666666666666664,183847440.51499236,182982639.21214357,206520.48386267616,204994.2585613451
2018-08-15 00:45:00,1.0,5887.0,1.0,44.0,439480000.0,438684000.0,38.0,55.0,46.0,162395560.25675833,161794242.20577517,183915.20931319546,182709.1109071343
2018-08-15 01:00:00,2.0,5877.0,1.0,45.0,439588000.0,438580000.0,38.0,55.0,46.833333333333336,147118364.64923918,146431750.47685832,167010.82036477342,165750.06383584696
2018-08-15 01:15:00,3.0,5859.0,2.0,45.0,439944000.0,438216000.0,38.0,55.0,46.833333333333336,136720805.34874478,136029717.95143682,157351.06432857114,156045.1915634371
2018-08-15 01:30:00,3.0,5795.0,3.0,47.0,440220000.0,437948000.0,38.0,56.0,47.0,118574804.18414824,118037496.76679382,140703.9447209971,139631.10011432922
2018-08-15 01:45:00,1.0,5776.0,0.0,47.0,440284000.0,437880000.0,38.0,56.0,47.166666666666664,108643789.15817814,107961903.54895958,126061.56734510885,124998.39785123648
2018-08-15 02:00:00,2.0,5757.0,0.0,45.0,440364000.0,437788000.0,38.0,56.0,47.166666666666664,93050420.61835048,92080584.26632264,106856.97347832585,105549.33401057092
2018-08-15 02:15:00,2.0,5744.0,0.0,45.0,440692000.0,437452000.0,38.0,56.0,47.5,90066037.78575014,88736726.82907182,101957.32387644787,100502.3493090538
2018-08-15 02:30:00,3.0,5733.0,1.0,47.0,440716000.0,437444000.0,38.0,56.0,47.5,71554418.24862555,70726433.65068589,85920.14891080873,84713.36660337796
2018-08-15 02:45:00,0.0,5732.0,1.0,46.0,440668000.0,437496000.0,38.0,56.0,47.333333333333336,68741047.05317791,68280731.82782498,80259.9825423173,79352.72232937209
2018-08-15 03:00:00,2.0,5739.0,1.0,47.0,440716000.0,437444000.0,38.0,56.0,47.5,60837283.40633996,60553791.8105115,73922.15825215803,73152.90803031351
2018-08-15 03:15:00,1.0,5729.0,4.0,47.0,440844000.0,437316000.0,38.0,57.0,47.666666666666664,57481261.14379766,57109001.67456914,76224.52017000914,75332.75617081474
2018-08-15 03:30:00,7.0,5728.0,2.0,45.0,440988000.0,437172000.0,38.0,56.0,47.5,45105872.55483265,44756490.17887555,58077.696712460805,57173.0864712422
2018-08-15 03:45:00,2.0,5724.0,1.0,46.0,441060000.0,437104000.0,38.0,57.0,47.666666666666664,42329725.917450115,41992142.42175877,53372.41505467813,52653.87389373138
2018-08-15 04:00:00,1.0,5717.0,2.0,46.0,441096000.0,437056000.0,38.0,57.0,47.833333333333336,50922914.31654623,50512063.510333985,59900.350505221344,59264.81999429514
2018-08-15 04:15:00,5.0,5704.0,2.0,48.0,441084000.0,437076000.0,38.0,57.0,47.833333333333336,51795553.63881046,51488476.90881078,59359.27846253769,58908.5917537543
2018-08-15 04:30:00,4.0,5702.0,0.0,49.0,441088000.0,437052000.0,38.0,57.0,47.833333333333336,35744540.11270937,35496988.512087904,44502.67007824752,44057.59425670923
2018-08-15 04:45:00,3.0,5703.0,0.0,48.0,441116000.0,437040000.0,38.0,57.0,47.833333333333336,31726223.39288572,31441998.55937143,40938.749684177776,40432.07736239175
2018-08-15 05:00:00,0.0,5689.0,2.0,45.0,441064000.0,437100000.0,38.0,57.0,47.833333333333336,31766696.528952815,31367987.28796296,41561.58986559394,40759.18010446163
2018-08-15 05:15:00,4.0,5675.0,0.0,49.0,441076000.0,437084000.0,38.0,57.0,47.833333333333336,43561856.1461869,43391103.511218585,56605.82746614372,55897.20204402876
2018-08-15 05:30:00,4.0,5691.0,2.0,46.0,441096000.0,437056000.0,38.0,57.0,48.0,46313346.29902954,46214919.76731782,60073.44670256153,59440.78970793834
2018-08-15 05:45:00,0.0,5678.0,1.0,44.0,441088000.0,437072000.0,38.0,57.0,48.0,49664488.40104724,49412921.823275566,58030.364888074255,57405.74604221732
2018-08-15 06:00:00,4.0,5744.0,0.0,47.0,441116000.0,437048000.0,38.0,57.0,48.0,52293432.46196565,51627722.052838586,63324.27384938786,62256.121172600295
2018-08-15 06:15:00,2.0,5755.0,2.0,52.0,441092000.0,437076000.0,38.0,57.0,48.0,54849000.915478304,54578241.33205071,69017.5909248104,68248.16883330693
2018-08-15 06:30:00,2.0,5792.0,2.0,47.0,441172000.0,436984000.0,38.0,57.0,48.166666666666664,79660697.75848775,79283250.56603342,96335.08088085968,95344.63938562472
2018-08-15 06:45:00,3.0,5824.0,0.0,45.0,441116000.0,437044000.0,38.0,57.0,48.166666666666664,108195553.24478,107794146.65029402,158164.92004912117,157463.48374655607
2018-08-15 07:00:00,4.0,5861.0,1.0,49.0,441112000.0,437044000.0,42.0,57.0,48.833333333333336,121394316.74302499,121195647.9501723,127981.52577358489,127196.04612685715
2018-08-15 07:15:00,1.0,5922.0,2.0,51.0,441184000.0,436968000.0,38.0,57.0,48.166666666666664,138252225.2000543,137681720.99566653,146951.38019182932,145741.39311274374
2018-08-15 07:30:00,3.0,5983.0,3.0,50.0,441184000.0,436972000.0,38.0,57.0,48.166666666666664,108730683.14855298,108134364.44961533,130885.18877503817,129518.41419698099
2018-08-15 07:45:00,0.0,6010.0,0.0,51.0,441184000.0,436968000.0,38.0,57.0,48.166666666666664,171490470.96351522,170912306.8524586,184818.11522469055,184473.6296334024
2018-08-15 08:00:00,3.0,6113.0,1.0,53.0,441212000.0,436944000.0,38.0,57.0,48.166666666666664,180857848.19873142,179770336.94346422,196153.1480271345,195416.71154160576
2018-08-15 08:15:00,2.0,6201.0,1.0,50.0,441244000.0,436904000.0,38.0,57.0,48.0,230478726.59818548,229539753.87715182,239152.54696471282,237917.5813434692
2018-08-15 08:30:00,3.0,6251.0,1.0,54.0,441276000.0,436864000.0,38.0,57.0,47.666666666666664,208877622.23377547,207634370.70268935,225548.4512500366,223920.1356506439
2018-08-15 08:45:00,3.0,6306.0,2.0,55.0,441192000.0,436944000.0,38.0,57.0,47.666666666666664,187795721.01145697,186395508.73842716,215419.79185009006,213675.775655301
2018-08-15 09:00:00,4.0,6358.0,3.0,56.0,441288000.0,436860000.0,38.0,56.0,47.5,202066113.82907352,200949947.78288606,228422.58424572003,227384.835948674
2018-08-15 09:15:00,3.0,6384.0,1.0,56.0,441344000.0,436800000.0,38.0,56.0,47.5,224201565.1827675,223282598.49852076,248392.76582434442,247136.007689889
2018-08-15 09:30:00,4.0,6445.0,2.0,54.0,441000000.0,437136000.0,38.0,56.0,47.5,214450899.36360854,213486050.1767317,243945.52633642906,242295.14214422845
2018-08-15 09:45:00,4.0,6540.0,1.0,57.0,440556000.0,437584000.0,38.0,56.0,47.5,234241715.1016649,233202895.87559715,261812.52660145424,260146.11815559058
2018-08-15 10:00:00,7.0,6643.0,1.0,53.0,440680000.0,437468000.0,38.0,56.0,47.333333333333336,233077019.55441043,231963798.30752558,265370.0450134166,263580.65330569976
2018-08-15 10:15:00,4.0,6716.0,3.0,56.0,440144000.0,437968000.0,38.0,56.0,47.333333333333336,255529904.26199448,253998198.43952614,288306.70521732187,286019.4148707168
2018-08-15 10:30:00,2.0,6775.0,1.0,55.0,440144000.0,437976000.0,38.0,56.0,47.333333333333336,275296052.0038848,273177837.5614073,309827.4248947547,307489.90655592433
2018-08-15 10:45:00,3.0,6828.0,1.0,55.0,440216000.0,437916000.0,38.0,56.0,47.333333333333336,292448389.0493869,291212541.2842733,329664.3242552528,327667.3536508616
2018-08-15 11:00:00,3.0,6860.0,3.0,55.0,440204000.0,437916000.0,38.0,56.0,47.333333333333336,301897310.7964783,299591653.4686876,339128.7951710827,336460.795621414
2018-08-15 11:15:00,2.0,6886.0,8.0,56.0,440176000.0,437944000.0,38.0,56.0,47.5,297787371.9811336,295774549.4906951,336731.3330528436,334191.07675346365
2018-08-15 11:30:00,5.0,6910.0,4.0,54.0,440172000.0,437956000.0,38.0,56.0,47.333333333333336,303838987.5164025,302013351.0178213,342376.98743823636,339825.6264121848
2018-08-15 11:45:00,1.0,6945.0,0.0,55.0,440228000.0,437892000.0,38.0,56.0,47.333333333333336,312838499.9280179,311322202.5160568,353439.0054239511,351283.62927526084
2018-08-15 12:00:00,5.0,6950.0,1.0,55.0,440268000.0,437852000.0,38.0,56.0,47.5,350343471.76214457,348879647.8944878,385067.67238404386,382780.02385356615
2018-08-15 12:15:00,3.0,6959.0,6.0,53.0,440300000.0,437768000.0,38.0,56.0,47.5,425103668.0137663,422133182.8827856,436313.8918275154,432824.69010714366
2018-08-15 12:30:00,4.0,6967.0,1.0,58.0,440236000.0,437880000.0,38.0,56.0,47.333333333333336,423522463.3343522,420831364.0303542,437574.09229518275,434335.31791731797
2018-08-15 12:45:00,2.0,6956.0,1.0,54.0,440284000.0,437816000.0,38.0,56.0,47.5,378155780.75721455,376299363.4336471,399935.4888226205,397721.84759850695
2018-08-15 13:00:00,2.0,6978.0,1.0,54.0,440320000.0,437804000.0,38.0,56.0,47.5,428617081.9091245,425905029.69520825,439508.5663032115,436317.05954991817
2018-08-15 13:15:00,4.0,6941.0,2.0,55.0,440320000.0,437804000.0,38.0,56.0,47.5,443278436.57888436,441017070.58100444,454159.2474625131,451396.3501081435
2018-08-15 13:30:00,5.0,6989.0,0.0,53.0,440308000.0,437808000.0,38.0,56.0,47.333333333333336,431601478.1530511,427547685.7978523,447216.6847974611,443068.01644979196
2018-08-15 13:45:00,4.0,6960.0,1.0,52.0,440336000.0,437776000.0,38.0,56.0,47.5,427317542.3325038,423854864.3702338,443565.51841737167,439717.5903188713
2018-08-15 14:00:00,5.0,6916.0,5.0,55.0,440356000.0,437732000.0,38.0,56.0,47.5,435222611.5843704,430569217.68675673,441427.86906977353,436883.9903079552
2018-08-15 14:15:00,5.0,6843.0,2.0,53.0,440348000.0,437740000.0,38.0,58.0,48.5,390346882.71421915,386329607.16553974,407110.8555134605,403366.38306328485
2018-08-15 14:30:00,5.0,6817.0,1.0,48.0,440212000.0,437876000.0,38.0,57.0,47.666666666666664,410146695.3496218,407710551.45924616,416973.04405172775,414104.5158636593
2018-08-15 14:45:00,7.0,6729.0,3.0,56.0,440028000.0,438084000.0,38.0,56.0,47.5,417241492.0033757,413806525.3816861,420139.622211625,416540.9588229435
2018-08-15 15:00:00,4.0,6696.0,1.0,50.0,439768000.0,438308000.0,38.0,56.0,47.166666666666664,390432657.73154175,387440218.83180344,402379.61673958594,399008.32028213504
2018-08-15 15:15:00,4.0,6766.0,0.0,56.0,439312000.0,438788000.0,38.0,57.0,48.166666666666664,424840503.13135725,421176323.4218896,428891.1917819079,424815.9126273029
2018-08-15 15:30:00,4.0,6394.0,0.0,53.0,439288000.0,438792000.0,38.0,56.0,47.333333333333336,394505751.62718356,391520054.95072347,406056.1291851317,402452.911141609
2018-08-15 15:45:00,4.0,6556.0,6.0,46.0,439304000.0,438792000.0,38.0,55.0,46.333333333333336,418562175.1072116,415074570.5146949,418843.8075634768,414753.92069492955
2018-08-15 16:00:00,5.0,6625.0,4.0,59.0,439088000.0,439028000.0,38.0,55.0,46.333333333333336,394904492.786616,392567576.28529125,399843.2253484438,396792.3511140113
2018-08-15 16:15:00,3.0,6669.0,7.0,53.0,438800000.0,439300000.0,38.0,55.0,46.166666666666664,352711401.6114774,350004119.3536983,371921.0550909913,368692.6415919529
2018-08-15 16:30:00,5.0,6698.0,2.0,47.0,438940000.0,439152000.0,38.0,55.0,46.0,398648520.7854864,396048723.73478675,406938.5078738811,403175.6437283595
2018-08-15 16:45:00,7.0,6709.0,1.0,51.0,438940000.0,439172000.0,38.0,55.0,45.833333333333336,396410961.20258576,392898837.0896951,404891.8110118991,400425.14172472694
2018-08-15 17:00:00,4.0,6622.0,2.0,48.0,438940000.0,439164000.0,38.0,54.0,45.666666666666664,350942249.42164284,347330731.49249655,366616.1212894778,362470.71982203756
2018-08-15 17:15:00,4.0,6694.0,1.0,52.0,438976000.0,439120000.0,34.0,54.0,45.0,373633825.21019465,371455864.447748,375322.3535087761,372620.90752969467
2018-08-15 17:30:00,2.0,6674.0,5.0,54.0,438932000.0,439168000.0,38.0,54.0,45.5,344944906.93659586,337983098.0834558,351307.7833264344,345367.52220599697
2018-08-15 17:45:00,2.0,6622.0,2.0,52.0,438776000.0,439296000.0,34.0,54.0,44.833333333333336,310092810.8805582,310126805.8912285,328277.76656597934,327451.69372364087
2018-08-15 18:00:00,10.0,6477.0,2.0,55.0,438708000.0,439400000.0,38.0,54.0,45.333333333333336,282256819.73324645,280286060.09425384,298917.9372557903,296620.9430283123
2018-08-15 18:15:00,5.0,6585.0,1.0,57.0,438736000.0,439348000.0,34.0,54.0,44.666666666666664,279408589.24047065,277903942.2379419,294391.99789914046,292339.9958174371
2018-08-15 18:30:00,3.0,6615.0,2.0,50.0,438864000.0,439216000.0,38.0,54.0,45.333333333333336,331909505.4179249,330026339.2996121,332016.1919942882,329627.7011154848
2018-08-15 18:45:00,6.0,6624.0,3.0,52.0,438900000.0,439160000.0,34.0,54.0,44.666666666666664,329506373.0222395,326673208.0454452,327270.12286926195,324206.703305392
2018-08-15 19:00:00,4.0,6588.0,4.0,53.0,438980000.0,439132000.0,34.0,54.0,44.5,290654542.31698024,288864070.2078501,303707.9224319594,301569.7550779064
2018-08-15 19:15:00,5.0,6553.0,0.0,54.0,438976000.0,439092000.0,34.0,53.0,44.5,298560003.91330266,296292984.3404634,308122.1400923474,305565.85877974535
2018-08-15 19:30:00,4.0,6563.0,1.0,51.0,438996000.0,439112000.0,34.0,54.0,44.5,291821648.5889039,290008176.71911216,306682.94227412174,304389.0165179898
2018-08-15 19:45:00,2.0,6634.0,2.0,54.0,439048000.0,439016000.0,34.0,53.0,44.5,304924683.2664281,303356789.8991675,335071.0414289806,333018.9312323135
2018-08-15 20:00:00,4.0,6624.0,0.0,53.0,439032000.0,439068000.0,34.0,53.0,44.333333333333336,339666103.2284846,337702836.64431226,360605.0823342295,358300.34745704225
2018-08-15 20:15:00,3.0,6591.0,1.0,53.0,439100000.0,439008000.0,34.0,53.0,44.166666666666664,330968127.3717685,328899068.48231816,345637.91216867854,343127.4740457107
2018-08-15 20:30:00,2.0,6676.0,2.0,47.0,439092000.0,439012000.0,34.0,54.0,44.5,370565316.0099062,368791515.8326484,377163.2670438335,374882.6955504455
2018-08-15 20:45:00,3.0,6622.0,0.0,53.0,439096000.0,439008000.0,34.0,53.0,44.166666666666664,367018215.9936852,364068849.48884416,373966.236287824,370788.62988539826
2018-08-15 21:00:00,3.0,6557.0,0.0,49.0,439136000.0,438960000.0,34.0,53.0,44.166666666666664,342821207.76797414,341098987.6568798,359417.22111444926,357064.59321309795
2018-08-15 21:15:00,3.0,6522.0,1.0,50.0,439096000.0,439008000.0,34.0,53.0,44.166666666666664,369112745.3613888,366931410.20028204,376123.35160822136,373542.2642920748
2018-08-15 21:30:00,5.0,6506.0,3.0,49.0,439128000.0,438964000.0,34.0,53.0,44.166666666666664,385133890.00589836,383611495.37719387,389597.0680153853,387501.15851232654
2018-08-15 21:45:00,2.0,6409.0,3.0,45.0,439156000.0,438948000.0,34.0,53.0,44.166666666666664,370245016.0119526,368570274.19965625,388454.7562036633,386360.43008165073
2018-08-15 22:00:00,2.0,6410.0,1.0,46.0,439224000.0,438860000.0,34.0,53.0,44.166666666666664,407742610.1568201,406429796.7822568,415845.58667917654,413828.1405236749
2018-08-15 22:15:00,1.0,6379.0,1.0,50.0,439276000.0,438820000.0,34.0,53.0,44.166666666666664,399909527.80279225,397626258.51788294,404826.0995850765,401993.3042533345
2018-08-15 22:30:00,5.0,6330.0,3.0,47.0,439236000.0,438868000.0,34.0,53.0,44.0,368784555.5323358,366685014.88533026,381976.8089176415,379264.6618349358
2018-08-15 22:45:00,3.0,6215.0,0.0,52.0,439248000.0,438844000.0,38.0,54.0,45.666666666666664,376750629.44085485,374703419.3812712,384582.43715053075,382168.53215443675
2018-08-15 23:00:00,2.0,6146.0,3.0,50.0,439248000.0,438828000.0,34.0,54.0,44.666666666666664,341628017.73194283,340013021.3966771,351634.9023128838,349453.52243112173
2018-08-15 23:15:00,0.0,6069.0,2.0,46.0,439236000.0,438864000.0,34.0,53.0,44.333333333333336,317978757.6664709,316539399.76310843,326896.3006687664,324900.1363408317
2018-08-15 23:30:00,2.0,5986.0,1.0,47.0,439232000.0,438864000.0,34.0,53.0,44.0,320411768.20194024,319152230.8023638,320294.5980448778,318446.9695080566
2018-08-15 23:45:00,3.0,5933.0,1.0,46.0,439268000.0,438828000.0,34.0,53.0,44.166666666666664,295545512.3610216,294654512.7903775,294623.2305669977,293096.18784218316
2018-08-16 00:00:00,7.0,5874.0,2.0,47.0,439300000.0,438792000.0,34.0,53.0,44.0,253237546.85896745,252060736.67836678,258235.16544717172,256676.7739184861
2018-08-16 00:15:00,8.0,5837.0,1.0,43.0,439436000.0,438660000.0,34.0,53.0,44.0,263927187.77016765,262864602.7939719,258340.4391954713,256993.04304489776
2018-08-16 00:30:00,1.0,5807.0,1.0,44.0,439456000.0,438656000.0,34.0,53.0,43.833333333333336,244192930.60541275,243327492.69684914,235587.41748847347,234296.62708678126
2018-08-16 00:45:00,3.0,5749.0,1.0,45.0,439476000.0,438624000.0,34.0,52.0,43.666666666666664,204101430.9358283,203476298.16274014,200323.55533249967,199118.11632200575
2018-08-16 01:00:00,3.0,5715.0,4.0,44.0,439912000.0,438180000.0,34.0,52.0,43.666666666666664,219219868.00241598,218618702.0763446,205402.13332562725,204309.84984917025
2018-08-16 01:15:00,2.0,5689.0,2.0,45.0,440012000.0,438084000.0,34.0,52.0,43.5,204932188.81428313,204171767.89665008,189235.90381605556,188087.57885803794
2018-08-16 01:30:00,6.0,5653.0,0.0,48.0,440268000.0,437828000.0,34.0,52.0,43.333333333333336,157473492.7032327,156946797.8303516,150970.98200252172,150008.29324267525
2018-08-16 01:45:00,3.0,5671.0,1.0,45.0,440364000.0,437736000.0,34.0,52.0,43.5,168859649.6000789,168519591.55863476,154470.74345066122,153746.78225214384
2018-08-16 02:00:00,19.0,5658.0,0.0,44.0,440560000.0,437544000.0,34.0,52.0,43.5,159859861.66520092,159144628.11380523,145370.4755289752,144398.92283822538
2018-08-16 02:15:00,3.0,5645.0,2.0,42.0,440632000.0,437468000.0,34.0,52.0,43.5,127367728.76659754,127110462.91052721,120743.32716506968,120066.46395289148
2018-08-16 02:30:00,2.0,5640.0,2.0,43.0,440724000.0,437380000.0,34.0,52.0,43.5,160432402.3457003,159942079.23679796,142623.5389249568,141767.71341551296
2018-08-16 02:45:00,1.0,5637.0,0.0,41.0,440736000.0,437372000.0,34.0,52.0,43.333333333333336,154407964.91194618,153958318.7661155,135064.6134566978,134294.23077464476
2018-08-16 03:00:00,13.0,5628.0,1.0,44.0,440792000.0,437316000.0,34.0,52.0,43.333333333333336,126649421.27005535,126126980.5785999,115839.48065605471,115042.17469828771
2018-08-16 03:15:00,3.0,5633.0,2.0,39.0,440800000.0,437304000.0,34.0,52.0,43.333333333333336,149704093.17201945,149319559.80052534,131021.0896541057,130325.27084151488
2018-08-16 03:30:00,5.0,5620.0,1.0,43.0,440804000.0,437304000.0,34.0,52.0,43.333333333333336,140994040.91955748,140703625.64583388,121781.34691026616,121217.57058334925
2018-08-16 03:45:00,3.0,5621.0,0.0,41.0,440848000.0,437260000.0,34.0,52.0,43.333333333333336,114320216.45822378,113952259.64885329,101976.7199631554,101413.78348788506
2018-08-16 04:00:00,2.0,5619.0,1.0,44.0,440852000.0,437252000.0,34.0,52.0,43.333333333333336,133250499.43976979,132950190.45385881,114348.83682929228,113862.39035246123
2018-08-16 04:15:00,1.0,5610.0,0.0,43.0,440796000.0,437304000.0,34.0,52.0,43.333333333333336,110237588.03307773,109866762.76015827,100837.1112289112,100337.22133757785
2018-08-16 04:30:00,3.0,5595.0,2.0,41.0,440828000.0,437284000.0,34.0,52.0,43.333333333333336,118646900.2119717,118330288.04027763,116003.68944859096,115512.88926559946
2018-08-16 04:45:00,2.0,5605.0,1.0,41.0,440856000.0,437252000.0,34.0,51.0,43.166666666666664,154996532.56708252,154394786.6002862,148864.58595552214,148073.2144861059
2018-08-16 05:00:00,4.0,5607.0,0.0,41.0,440852000.0,437252000.0,34.0,52.0,43.166666666666664,119938647.81131284,119501937.97350365,122908.35840004114,122189.08038355171
2018-08-16 05:15:00,4.0,5610.0,1.0,43.0,440844000.0,437260000.0,34.0,51.0,43.166666666666664,141593979.7398419,141352355.492621,133310.48299406862,132703.7968286148
2018-08-16 05:30:00,4.0,5635.0,0.0,44.0,440796000.0,437316000.0,34.0,52.0,43.333333333333336,148542925.90883344,147890168.29543805,130384.71394440977,129778.90020468297
2018-08-16 05:45:00,3.0,5605.0,0.0,40.0,440816000.0,437284000.0,34.0,51.0,43.0,136412556.64524168,135437019.27764425,124493.1769864622,123429.90882126112
2018-08-16 06:00:00,2.0,5656.0,2.0,43.0,440560000.0,437524000.0,34.0,51.0,43.0,174389826.65103075,173124589.43257487,153349.83381723723,151915.0789861994
2018-08-16 06:15:00,3.0,5694.0,1.0,41.0,440576000.0,437532000.0,34.0,51.0,42.833333333333336,183472322.5419623,182443370.69631633,163572.66003703806,162272.60624294702
2018-08-16 06:30:00,4.0,5727.0,0.0,47.0,440608000.0,437476000.0,34.0,51.0,43.0,155105498.0172869,154084046.9332007,150743.62718118812,149507.57424881062
2018-08-16 06:45:00,3.0,5652.0,0.0,47.0,440624000.0,437460000.0,34.0,51.0,43.0,197687129.43449992,196649342.7394976,186898.42951110008,185650.56089926738
2018-08-16 07:00:00,1.0,5718.0,0.0,42.0,440640000.0,437464000.0,34.0,51.0,42.833333333333336,208277393.06838325,207185018.43946728,197493.4472495768,196130.67085383815
2018-08-16 07:15:00,2.0,5806.0,2.0,42.0,440636000.0,437452000.0,34.0,51.0,43.0,216613489.3514729,214723838.32553107,208954.8999382734,206767.6808896298
2018-08-16 07:30:00,3.0,5877.0,2.0,44.0,440540000.0,437572000.0,34.0,51.0,43.0,224569532.87950468,223396851.61745656,213762.19327602882,212259.6689136288
2018-08-16 07:45:00,3.0,5954.0,2.0,43.0,440512000.0,437588000.0,34.0,51.0,43.0,223928323.5827528,223038498.52104175,213641.72015267768,212359.71504408095
2018-08-16 08:00:00,2.0,5924.0,0.0,49.0,440568000.0,437524000.0,34.0,51.0,42.833333333333336,159030736.92357373,158110419.4796899,169202.0399554849,167913.00460436527
2018-08-16 08:15:00,2.0,6158.0,4.0,44.0,440560000.0,437540000.0,34.0,51.0,43.0,233384524.54860643,232667356.80134162,223149.0708596858,221803.97063393387
2018-08-16 08:30:00,6.0,6241.0,2.0,48.0,440540000.0,437560000.0,34.0,51.0,42.833333333333336,256925667.90175882,255326189.35578546,244621.28398512997,242672.96020569827
2018-08-16 08:45:00,6.0,6352.0,0.0,49.0,440348000.0,437728000.0,34.0,51.0,42.833333333333336,270127383.8797196,268799054.844981,261283.53359446418,259511.1606408257
2018-08-16 09:00:00,0.0,6543.0,1.0,50.0,440344000.0,437752000.0,34.0,51.0,43.0,290163659.872517,288275049.0144547,286461.8775835421,284334.7548722864
2018-08-16 09:15:00,1.0,6691.0,1.0,52.0,440128000.0,437960000.0,34.0,51.0,43.0,306789305.8510062,305458687.3326837,311023.31694620353,309180.44246297533
2018-08-16 09:30:00,3.0,6837.0,1.0,56.0,447044000.0,431028000.0,34.0,51.0,43.0,324811636.6172745,322115236.87157667,327317.0262620527,324230.9082074228
2018-08-16 09:45:00,2.0,6993.0,1.0,52.0,440144000.0,437936000.0,34.0,51.0,43.166666666666664,354350532.8328189,350118960.2438048,359825.5680339238,355381.51924071455
2018-08-16 10:00:00,5.0,7123.0,4.0,56.0,440092000.0,437984000.0,34.0,51.0,43.166666666666664,336767714.42155343,333504922.8936257,355509.13110523595,351712.758701914
2018-08-16 10:15:00,4.0,7210.0,5.0,58.0,440136000.0,437936000.0,34.0,51.0,43.166666666666664,377586642.9211236,374126601.031164,387065.1755883018,382749.5298510869
2018-08-16 10:30:00,7.0,7281.0,7.0,57.0,440180000.0,437908000.0,34.0,52.0,43.333333333333336,387284862.4420922,383189529.7765093,396981.55800692993,392403.5433765727
